Concepto turístico,Continente,CCAA de destino,Periodo,Año,Total
Pernoctaciones,África,"Murcia, Región de",2021M07,2021,21712
Pernoctaciones,África,"Murcia, Región de",2021M06,2021,17231
Pernoctaciones,África,"Murcia, Región de",2021M05,2021,15274
Pernoctaciones,África,"Murcia, Región de",2021M04,2021,15319
Pernoctaciones,África,"Murcia, Región de",2021M03,2021,21221
Pernoctaciones,África,"Murcia, Región de",2021M02,2021,18341
Pernoctaciones,África,"Murcia, Región de",2021M01,2021,16501
Pernoctaciones,África,"Murcia, Región de",2020M12,2020,43344
Pernoctaciones,África,"Murcia, Región de",2020M11,2020,33337
Pernoctaciones,África,"Murcia, Región de",2020M10,2020,49705
Pernoctaciones,África,"Murcia, Región de",2020M09,2020,36627
Pernoctaciones,África,"Murcia, Región de",2020M08,2020,52301
Pernoctaciones,África,"Murcia, Región de",2020M07,2020,49460
Pernoctaciones,África,"Murcia, Región de",2020M06,2020,31047
Pernoctaciones,África,"Murcia, Región de",2020M05,2020,30628
Pernoctaciones,África,"Murcia, Región de",2020M04,2020,32576
Pernoctaciones,África,"Murcia, Región de",2020M03,2020,57515
Pernoctaciones,África,"Murcia, Región de",2020M02,2020,63937
Pernoctaciones,África,"Murcia, Región de",2020M01,2020,88611
Pernoctaciones,África,"Murcia, Región de",2019M12,2019,89385
Pernoctaciones,África,"Murcia, Región de",2019M11,2019,80006
Pernoctaciones,África,"Murcia, Región de",2019M10,2019,82373
Pernoctaciones,África,"Murcia, Región de",2019M09,2019,64825
Pernoctaciones,África,"Murcia, Región de",2019M08,2019,54625
Pernoctaciones,África,"Murcia, Región de",2019M07,2019,42357
Pernoctaciones,África,"Navarra, Comunidad Foral de",2022M09,2022,9831
Pernoctaciones,África,"Navarra, Comunidad Foral de",2022M08,2022,8490
Pernoctaciones,África,"Navarra, Comunidad Foral de",2022M07,2022,5648
Pernoctaciones,África,"Navarra, Comunidad Foral de",2022M06,2022,6442
Pernoctaciones,África,"Navarra, Comunidad Foral de",2022M05,2022,6349
Pernoctaciones,África,"Navarra, Comunidad Foral de",2022M04,2022,5128
Pernoctaciones,África,"Navarra, Comunidad Foral de",2022M03,2022,5003
Pernoctaciones,África,"Navarra, Comunidad Foral de",2022M02,2022,5126
Pernoctaciones,África,"Navarra, Comunidad Foral de",2022M01,2022,4987
Pernoctaciones,África,"Navarra, Comunidad Foral de",2021M12,2021,5274
Pernoctaciones,África,"Navarra, Comunidad Foral de",2021M11,2021,5377
Pernoctaciones,África,"Navarra, Comunidad Foral de",2021M10,2021,5863
Pernoctaciones,África,"Navarra, Comunidad Foral de",2021M09,2021,5067
Pernoctaciones,África,"Navarra, Comunidad Foral de",2021M08,2021,5153
Pernoctaciones,África,"Navarra, Comunidad Foral de",2021M07,2021,3269
Pernoctaciones,África,"Navarra, Comunidad Foral de",2021M06,2021,2824
Pernoctaciones,África,"Navarra, Comunidad Foral de",2021M05,2021,2901
Pernoctaciones,África,"Navarra, Comunidad Foral de",2021M04,2021,2745
Pernoctaciones,África,"Navarra, Comunidad Foral de",2021M03,2021,3639
Pernoctaciones,África,"Navarra, Comunidad Foral de",2021M02,2021,3060
Pernoctaciones,África,"Navarra, Comunidad Foral de",2021M01,2021,2744
Pernoctaciones,África,"Navarra, Comunidad Foral de",2020M12,2020,6432
Pernoctaciones,África,"Navarra, Comunidad Foral de",2020M11,2020,5545
Pernoctaciones,África,"Navarra, Comunidad Foral de",2020M10,2020,7913
Pernoctaciones,África,"Navarra, Comunidad Foral de",2020M09,2020,6105
Pernoctaciones,África,"Navarra, Comunidad Foral de",2020M08,2020,7463
Pernoctaciones,África,"Navarra, Comunidad Foral de",2020M07,2020,7391
Pernoctaciones,África,"Navarra, Comunidad Foral de",2020M06,2020,4764
Pernoctaciones,África,"Navarra, Comunidad Foral de",2020M05,2020,5048
Pernoctaciones,África,"Navarra, Comunidad Foral de",2020M04,2020,5196
Pernoctaciones,África,"Navarra, Comunidad Foral de",2020M03,2020,8337
Pernoctaciones,África,"Navarra, Comunidad Foral de",2020M02,2020,9294
Pernoctaciones,África,"Navarra, Comunidad Foral de",2020M01,2020,12185
Pernoctaciones,África,"Navarra, Comunidad Foral de",2019M12,2019,12406
Pernoctaciones,África,"Navarra, Comunidad Foral de",2019M11,2019,11628
Pernoctaciones,África,"Navarra, Comunidad Foral de",2019M10,2019,14692
Pernoctaciones,África,"Navarra, Comunidad Foral de",2019M09,2019,10846
Pernoctaciones,África,"Navarra, Comunidad Foral de",2019M08,2019,9221
Pernoctaciones,África,"Navarra, Comunidad Foral de",2019M07,2019,6448
Pernoctaciones,África,País Vasco,2022M09,2022,21671
Pernoctaciones,África,País Vasco,2022M08,2022,24637
Pernoctaciones,África,País Vasco,2022M07,2022,20259
Pernoctaciones,África,País Vasco,2022M06,2022,19358
Pernoctaciones,África,País Vasco,2022M05,2022,17821
Pernoctaciones,África,País Vasco,2022M04,2022,13876
Pernoctaciones,África,País Vasco,2022M03,2022,14887
Pernoctaciones,África,País Vasco,2022M02,2022,13441
Pernoctaciones,África,País Vasco,2022M01,2022,11833
Pernoctaciones,África,País Vasco,2021M12,2021,12170
Pernoctaciones,África,País Vasco,2021M11,2021,12722
Pernoctaciones,África,País Vasco,2021M10,2021,15319
Pernoctaciones,África,País Vasco,2021M09,2021,12524
Pernoctaciones,África,País Vasco,2021M08,2021,11077
Pernoctaciones,África,País Vasco,2021M07,2021,8518
Pernoctaciones,África,País Vasco,2021M06,2021,8528
Pernoctaciones,África,País Vasco,2021M05,2021,8335
Pernoctaciones,África,País Vasco,2021M04,2021,7064
Pernoctaciones,África,País Vasco,2021M03,2021,9164
Pernoctaciones,África,País Vasco,2021M02,2021,8331
Pernoctaciones,África,País Vasco,2021M01,2021,7324
Pernoctaciones,África,País Vasco,2020M12,2020,15565
Pernoctaciones,África,País Vasco,2020M11,2020,11370
Pernoctaciones,África,País Vasco,2020M10,2020,18191
Pernoctaciones,África,País Vasco,2020M09,2020,13815
Pernoctaciones,África,País Vasco,2020M08,2020,18243
Pernoctaciones,África,País Vasco,2020M07,2020,16072
Pernoctaciones,África,País Vasco,2020M06,2020,9795
Pernoctaciones,África,País Vasco,2020M05,2020,11074
Pernoctaciones,África,País Vasco,2020M04,2020,10087
Pernoctaciones,África,País Vasco,2020M03,2020,21154
Pernoctaciones,África,País Vasco,2020M02,2020,22051
Pernoctaciones,África,País Vasco,2020M01,2020,28780
Pernoctaciones,África,País Vasco,2019M12,2019,30042
Pernoctaciones,África,País Vasco,2019M11,2019,27889
Pernoctaciones,África,País Vasco,2019M10,2019,30340
Pernoctaciones,África,País Vasco,2019M09,2019,28823
Pernoctaciones,África,País Vasco,2019M08,2019,24809
Pernoctaciones,África,País Vasco,2019M07,2019,17441
Pernoctaciones,África,"Rioja, La",2022M09,2022,5409
Pernoctaciones,África,"Rioja, La",2022M08,2022,4561
Pernoctaciones,África,"Rioja, La",2022M07,2022,3549
Pernoctaciones,África,"Rioja, La",2022M06,2022,4416
Pernoctaciones,África,"Rioja, La",2022M05,2022,3781
Pernoctaciones,África,"Rioja, La",2022M04,2022,2698
Pernoctaciones,África,"Rioja, La",2022M03,2022,2972
Pernoctaciones,África,"Rioja, La",2022M02,2022,2439
Pernoctaciones,África,"Rioja, La",2022M01,2022,2350
Pernoctaciones,África,"Rioja, La",2021M12,2021,2217
Pernoctaciones,África,"Rioja, La",2021M11,2021,3449
Pernoctaciones,África,"Rioja, La",2021M10,2021,4409
Pernoctaciones,África,"Rioja, La",2021M09,2021,2558
Pernoctaciones,África,"Rioja, La",2021M08,2021,1918
Pernoctaciones,África,"Rioja, La",2021M07,2021,1731
Pernoctaciones,África,"Rioja, La",2021M06,2021,1438
Pernoctaciones,África,"Rioja, La",2021M05,2021,1190
Pernoctaciones,África,"Rioja, La",2021M04,2021,1207
Pernoctaciones,África,"Rioja, La",2021M03,2021,1536
Pernoctaciones,África,"Rioja, La",2021M02,2021,1530
Pernoctaciones,África,"Rioja, La",2021M01,2021,1497
Pernoctaciones,África,"Rioja, La",2020M12,2020,2718
Pernoctaciones,África,"Rioja, La",2020M11,2020,2502
Pernoctaciones,África,"Rioja, La",2020M10,2020,4332
Pernoctaciones,África,"Rioja, La",2020M09,2020,2982
Pernoctaciones,África,"Rioja, La",2020M08,2020,3100
Pernoctaciones,África,"Rioja, La",2020M07,2020,3393
Pernoctaciones,África,"Rioja, La",2020M06,2020,1869
Pernoctaciones,África,"Rioja, La",2020M05,2020,2604
Pernoctaciones,África,"Rioja, La",2020M04,2020,2341
Pernoctaciones,África,"Rioja, La",2020M03,2020,4649
Pernoctaciones,África,"Rioja, La",2020M02,2020,4743
Pernoctaciones,África,"Rioja, La",2020M01,2020,7341
Pernoctaciones,África,"Rioja, La",2019M12,2019,6522
Pernoctaciones,África,"Rioja, La",2019M11,2019,7256
Pernoctaciones,África,"Rioja, La",2019M10,2019,9339
Pernoctaciones,África,"Rioja, La",2019M09,2019,6266
Pernoctaciones,África,"Rioja, La",2019M08,2019,4713
Pernoctaciones,África,"Rioja, La",2019M07,2019,3337
Pernoctaciones,África,Melilla,2022M09,2022,59406
Pernoctaciones,África,Melilla,2022M08,2022,89585
Pernoctaciones,África,Melilla,2022M07,2022,61176
Pernoctaciones,África,Melilla,2022M06,2022,54411
Pernoctaciones,África,Melilla,2022M05,2022,44090
Pernoctaciones,África,Melilla,2022M04,2022,36950
Pernoctaciones,África,Melilla,2022M03,2022,37555
Pernoctaciones,África,Melilla,2022M02,2022,33726
Pernoctaciones,África,Melilla,2022M01,2022,42509
Pernoctaciones,África,Melilla,2021M12,2021,32223
Pernoctaciones,África,Melilla,2021M11,2021,34165
Pernoctaciones,África,Melilla,2021M10,2021,40647
Pernoctaciones,África,Melilla,2021M09,2021,41479
Pernoctaciones,África,Melilla,2021M08,2021,51313
Pernoctaciones,África,Melilla,2021M07,2021,43632
Pernoctaciones,África,Melilla,2021M06,2021,47670
Pernoctaciones,África,Melilla,2021M05,2021,47287
Pernoctaciones,África,Melilla,2021M04,2021,37727
Pernoctaciones,África,Melilla,2021M03,2021,46768
Pernoctaciones,África,Melilla,2021M02,2021,38791
Pernoctaciones,África,Melilla,2021M01,2021,26354
Pernoctaciones,África,Melilla,2020M12,2020,71525
Pernoctaciones,África,Melilla,2020M11,2020,46829
Pernoctaciones,África,Melilla,2020M10,2020,85480
Pernoctaciones,África,Melilla,2020M09,2020,64943
Pernoctaciones,África,Melilla,2020M08,2020,93879
Pernoctaciones,África,Melilla,2020M07,2020,93530
Pernoctaciones,África,Melilla,2020M06,2020,48548
Pernoctaciones,África,Melilla,2020M05,2020,66275
Pernoctaciones,África,Melilla,2020M04,2020,59712
Pernoctaciones,África,Melilla,2020M03,2020,200796
Pernoctaciones,África,Melilla,2020M02,2020,192607
Pernoctaciones,África,Melilla,2020M01,2020,222737
Pernoctaciones,África,Melilla,2019M12,2019,234841
Pernoctaciones,África,Melilla,2019M11,2019,221244
Pernoctaciones,África,Melilla,2019M10,2019,220985
Pernoctaciones,África,Melilla,2019M09,2019,142739
Pernoctaciones,África,Melilla,2019M08,2019,201794
Pernoctaciones,África,Melilla,2019M07,2019,115121
Pernoctaciones,África,Ceuta,2022M09,2022,41406
Pernoctaciones,África,Ceuta,2022M08,2022,66520
Pernoctaciones,África,Ceuta,2022M07,2022,47353
Pernoctaciones,África,Ceuta,2022M06,2022,44473
Pernoctaciones,África,Ceuta,2022M05,2022,25341
Pernoctaciones,África,Ceuta,2022M04,2022,20257
Pernoctaciones,África,Ceuta,2022M03,2022,21551
Pernoctaciones,África,Ceuta,2022M02,2022,19423
Pernoctaciones,África,Ceuta,2022M01,2022,21336
Pernoctaciones,África,Ceuta,2021M12,2021,17858
Pernoctaciones,África,Ceuta,2021M11,2021,19736
Pernoctaciones,África,Ceuta,2021M10,2021,29433
Pernoctaciones,África,Ceuta,2021M09,2021,31950
Pernoctaciones,África,Ceuta,2021M08,2021,38821
Pernoctaciones,África,Ceuta,2021M07,2021,40387
Pernoctaciones,África,Ceuta,2021M06,2021,54502
Pernoctaciones,África,Ceuta,2021M05,2021,33163
Pernoctaciones,África,Ceuta,2021M04,2021,22006
Pernoctaciones,África,Ceuta,2021M03,2021,26731
Pernoctaciones,África,Ceuta,2021M02,2021,24462
Pernoctaciones,África,Ceuta,2021M01,2021,16473
Pernoctaciones,África,Ceuta,2020M12,2020,45421
Pernoctaciones,África,Ceuta,2020M11,2020,31284
Pernoctaciones,África,Ceuta,2020M10,2020,51362
Pernoctaciones,África,Ceuta,2020M09,2020,38955
Pernoctaciones,África,Ceuta,2020M08,2020,58130
Pernoctaciones,África,Ceuta,2020M07,2020,61491
Pernoctaciones,África,Ceuta,2020M06,2020,35907
Pernoctaciones,África,Ceuta,2020M05,2020,48024
Pernoctaciones,África,Ceuta,2020M04,2020,41481
Pernoctaciones,África,Ceuta,2020M03,2020,164518
Pernoctaciones,África,Ceuta,2020M02,2020,133175
Pernoctaciones,África,Ceuta,2020M01,2020,191382
Pernoctaciones,África,Ceuta,2019M12,2019,203334
Pernoctaciones,África,Ceuta,2019M11,2019,198978
Pernoctaciones,África,Ceuta,2019M10,2019,177894
Pernoctaciones,África,Ceuta,2019M09,2019,110336
Pernoctaciones,África,Ceuta,2019M08,2019,148025
Pernoctaciones,África,Ceuta,2019M07,2019,102652
Pernoctaciones,América,Andalucía,2022M09,2022,484825
Pernoctaciones,América,Andalucía,2022M08,2022,425211
Pernoctaciones,América,Andalucía,2022M07,2022,452360
Pernoctaciones,América,Andalucía,2022M06,2022,517179
Pernoctaciones,América,Andalucía,2022M05,2022,443925
Pernoctaciones,América,Andalucía,2022M04,2022,339998
Pernoctaciones,América,Andalucía,2022M03,2022,286643
Pernoctaciones,América,Andalucía,2022M02,2022,198988
Pernoctaciones,América,Andalucía,2022M01,2022,265855
Pernoctaciones,América,Andalucía,2021M12,2021,227609
Pernoctaciones,América,Andalucía,2021M11,2021,219749
Pernoctaciones,América,Andalucía,2021M10,2021,259672
Pernoctaciones,América,Andalucía,2021M09,2021,224373
Pernoctaciones,América,Andalucía,2021M08,2021,289075
Pernoctaciones,América,Andalucía,2021M07,2021,234355
Pernoctaciones,América,Andalucía,2021M06,2021,164210
Pernoctaciones,América,Andalucía,2021M05,2021,147664
Pernoctaciones,América,Andalucía,2021M04,2021,151424
Pernoctaciones,América,Andalucía,2021M03,2021,129494
Pernoctaciones,América,Andalucía,2021M02,2021,102991
Pernoctaciones,América,Andalucía,2021M01,2021,112659
Pernoctaciones,América,Andalucía,2020M12,2020,198011
Pernoctaciones,América,Andalucía,2020M11,2020,174751
Pernoctaciones,América,Andalucía,2020M10,2020,209574
Pernoctaciones,América,Andalucía,2020M09,2020,204882
Pernoctaciones,América,Andalucía,2020M08,2020,231700
Pernoctaciones,América,Andalucía,2020M07,2020,201769
Pernoctaciones,América,Andalucía,2020M06,2020,121635
Pernoctaciones,América,Andalucía,2020M05,2020,175954
Pernoctaciones,América,Andalucía,2020M04,2020,188888
Pernoctaciones,América,Andalucía,2020M03,2020,325756
Pernoctaciones,América,Andalucía,2020M02,2020,285507
Pernoctaciones,América,Andalucía,2020M01,2020,378505
Pernoctaciones,América,Andalucía,2019M12,2019,326164
Pernoctaciones,América,Andalucía,2019M11,2019,365721
Pernoctaciones,América,Andalucía,2019M10,2019,433915
Pernoctaciones,América,Andalucía,2019M09,2019,480143
Pernoctaciones,América,Andalucía,2019M08,2019,509111
Pernoctaciones,América,Andalucía,2019M07,2019,415832
Pernoctaciones,América,Aragón,2022M09,2022,34649
Pernoctaciones,América,Aragón,2022M08,2022,41873
Pernoctaciones,América,Aragón,2022M07,2022,39050
Pernoctaciones,América,Aragón,2022M06,2022,41014
Pernoctaciones,América,Aragón,2022M05,2022,28939
Pernoctaciones,América,Aragón,2022M04,2022,25102
Pernoctaciones,América,Aragón,2022M03,2022,25530
Pernoctaciones,América,Aragón,2022M02,2022,18606
Pernoctaciones,América,Aragón,2022M01,2022,26234
Pernoctaciones,América,Aragón,2021M12,2021,19854
Pernoctaciones,América,Aragón,2021M11,2021,18564
Pernoctaciones,América,Aragón,2021M10,2021,20132
Pernoctaciones,América,Aragón,2021M09,2021,17216
Pernoctaciones,América,Aragón,2021M08,2021,21013
Pernoctaciones,América,Aragón,2021M07,2021,18600
Pernoctaciones,América,Aragón,2021M06,2021,13725
Pernoctaciones,América,Aragón,2021M05,2021,11121
Pernoctaciones,América,Aragón,2021M04,2021,12319
Pernoctaciones,América,Aragón,2021M03,2021,11178
Pernoctaciones,América,Aragón,2021M02,2021,9576
Pernoctaciones,América,Aragón,2021M01,2021,11086
Pernoctaciones,América,Aragón,2020M12,2020,25398
Pernoctaciones,América,Aragón,2020M11,2020,19696
Pernoctaciones,América,Aragón,2020M10,2020,24895
Pernoctaciones,América,Aragón,2020M09,2020,22436
Pernoctaciones,América,Aragón,2020M08,2020,26834
Pernoctaciones,América,Aragón,2020M07,2020,25178
Pernoctaciones,América,Aragón,2020M06,2020,13458
Pernoctaciones,América,Aragón,2020M05,2020,17801
Pernoctaciones,América,Aragón,2020M04,2020,20005
Pernoctaciones,América,Aragón,2020M03,2020,31459
Pernoctaciones,América,Aragón,2020M02,2020,27321
Pernoctaciones,América,Aragón,2020M01,2020,40328
Pernoctaciones,América,Aragón,2019M12,2019,34987
Pernoctaciones,América,Aragón,2019M11,2019,30346
Pernoctaciones,América,Aragón,2019M10,2019,35384
Pernoctaciones,América,Aragón,2019M09,2019,39120
Pernoctaciones,América,Aragón,2019M08,2019,47385
Pernoctaciones,América,Aragón,2019M07,2019,33557
Pernoctaciones,América,"Asturias, Principado de",2022M09,2022,39246
Pernoctaciones,América,"Asturias, Principado de",2022M08,2022,47996
Pernoctaciones,América,"Asturias, Principado de",2022M07,2022,36656
Pernoctaciones,América,"Asturias, Principado de",2022M06,2022,31115
Pernoctaciones,América,"Asturias, Principado de",2022M05,2022,20130
Pernoctaciones,América,"Asturias, Principado de",2022M04,2022,15712
Pernoctaciones,América,"Asturias, Principado de",2022M03,2022,12788
Pernoctaciones,América,"Asturias, Principado de",2022M02,2022,10124
Pernoctaciones,América,"Asturias, Principado de",2022M01,2022,19579
Pernoctaciones,América,"Asturias, Principado de",2021M12,2021,11736
Pernoctaciones,América,"Asturias, Principado de",2021M11,2021,12488
Pernoctaciones,América,"Asturias, Principado de",2021M10,2021,17149
Pernoctaciones,América,"Asturias, Principado de",2021M09,2021,19289
Pernoctaciones,América,"Asturias, Principado de",2021M08,2021,31087
Pernoctaciones,América,"Asturias, Principado de",2021M07,2021,21552
Pernoctaciones,América,"Asturias, Principado de",2021M06,2021,9014
Pernoctaciones,América,"Asturias, Principado de",2021M05,2021,5594
Pernoctaciones,América,"Asturias, Principado de",2021M04,2021,5754
Pernoctaciones,América,"Asturias, Principado de",2021M03,2021,5698
Pernoctaciones,América,"Asturias, Principado de",2021M02,2021,5349
Pernoctaciones,América,"Asturias, Principado de",2021M01,2021,6882
Pernoctaciones,América,"Asturias, Principado de",2020M12,2020,12349
Pernoctaciones,América,"Asturias, Principado de",2020M11,2020,8304
Pernoctaciones,América,"Asturias, Principado de",2020M10,2020,11491
Pernoctaciones,América,"Asturias, Principado de",2020M09,2020,13042
Pernoctaciones,América,"Asturias, Principado de",2020M08,2020,15277
Pernoctaciones,América,"Asturias, Principado de",2020M07,2020,10850
Pernoctaciones,América,"Asturias, Principado de",2020M06,2020,5688
Pernoctaciones,América,"Asturias, Principado de",2020M05,2020,8816
